B2,B4,Turn,Unit,Poss_labels,New Label
20180808-063034_444_live,1,7,there are other charities I'd like to donate to over this one.,EENeg+,Rejected Social Good +
20180808-063034_444_live,1,7,I'm sorry.,ERNeg+,
20180808-063034_444_live,1,7,I don't have a lot to work with either.,EENeg+,Completed Social Status -
20180808-063034_444_live,0,8,Think of the poor kids in Syria who could get so much for the price of a coffee in Chicago.,EEPos+,
20180808-063034_444_live,0,8,Do you really need all you have when they have nothing at all?,,Proposed Social Status +
20180808-063034_444_live,1,8,I don't have much money for myself either which is why I consider this to be my part time job.,EENeg+,Rejected Social Status +
20180808-063034_444_live,1,8,I already work full-time to make ends meet.,EENeg+,Proposed Social Status -
20180808-063034_444_live,1,8,I'm sorry,ERNEg+,
20180808-063034_444_live,0,9,"But you have a full time job, food, shelter and I'm sure you have family and friends.",,Rejected Social Status -
20180808-063034_444_live,0,9,"These kids families were murdered and they live in rubble that used to be their home, nobody to care for them and they only eat what they can find off the street from the dead.",EEPos+,
20180808-063034_444_live,0,9,If they eat at all,EEPos+,
20180808-063034_444_live,1,9,that is very sad.,ERPos+,
20180808-063034_444_live,1,9,I'd like to look into this charity more before I donate as well.,,
20180808-063034_444_live,1,9,I'd like to see how the money is dispersed in the company,,
20180808-074917_388_live,0,0,"Hi, how are you today?",,
20180808-074917_388_live,1,0,okay..and how are you,,
20180808-074917_388_live,0,1,I'm doing great.,,
20180808-074917_388_live,0,1,"Out of curiousity, have you heard of the organization Save the Children?",,Proposed Closeness +
20180808-074917_388_live,1,1,yes..i am very familiar..,ERPos+,Completed Closeness +
20180808-074917_388_live,1,1,are you involved with charity,,Proposed Closeness +
20180808-074917_388_live,0,2,Yes!,,Completed Closeness +
20180808-074917_388_live,0,2,I really prefer local charities but some nationwide and international ones are very dear to my heart.,ERPos+,
20180808-074917_388_live,0,2,Whenever we have the opportunity to donate from our task rewards I always try to give a little bit.,ERPos+,Proposed Closeness +
20180808-074917_388_live,1,2,me too..i see many commercials for charity on TV and it breaks my heart..,EEPos+,Completed Closeness +
20180808-074917_388_live,1,2,"i am also a follower of Unicef, are you familiar",,Proposed Closeness +
20180808-074917_388_live,0,3,"Yes, I've heard of Unicef.",,Completed Closeness +
20180808-074917_388_live,0,3,Another great organization.,,
20180808-074917_388_live,0,3,One thing I love about Save the Children is that they have very high ratings from third-party reportings.,ERPos+,
20180808-074917_388_live,0,3,I know when I donate to them that my money is being used wisely!,ERPos+,
20180808-074917_388_live,1,3,"interesting, what do the ratings represent",ERNeg-,Proposed Closeness +
20180808-074917_388_live,0,4,The ratings are from different companies such as Better Business Bureau and American Institute of Philanthropy.,ERPos+,Completed Closeness +
20180808-074917_388_live,0,4,They actually get the financial reports from the IRS to confirm the accuracy in where the funds are going.,ERPos+,
20180808-074917_388_live,1,4,very good...are you interested in other charities involved with children,ERPos+,Proposed Closeness +
20180808-074917_388_live,0,5,"I have given to other organizations in the past, such as World Vision, but Save the Children is really important to me right now.",ERPos+,Completed Closeness +
20180808-074917_388_live,0,5,"There is such a lack of support right now in developing countries, and Save the Children really focuses on that.",ERPos+,Proposed Closeness +
20180808-074917_388_live,1,5,i happen to favor unicef since my kids collect for halloween and kids count monies as part of class project.,EENeg+,Completed Closeness +
20180808-074917_388_live,0,6,I totally understand that.,EEPos+,Proposed Closeness +
20180808-074917_388_live,0,6,"One thing I like about Save the Children is that it isn't just global but also focuses on kids in need here in the USA, especially the poverty-torn cities.",ERPos+,Proposed Closeness +
20180808-074917_388_live,1,6,i tend to give up to 100$ a month to children's org- what is your prefered donation?,,Completed Closeness +
20180808-074917_388_live,0,7,"I typically give less than that, because I also give to my local church and other local organizations in my city.",,
20180808-074917_388_live,1,7,ah..what do you consider a fair donation per month,,
20180808-074917_388_live,0,8,"Well, I just usually give $20 or $30 to a handful of charities that I love.",,
20180808-074917_388_live,0,8,"But like I said, if the opportunity arises for me to donate some of my HIT reward to a charity, I will usually donate at least a small portion.",,
20180808-074917_388_live,0,8,Do you ever do that?,,
20180808-074917_388_live,1,8,i tend to give to people on the street asking for $$..there lots of opp...20 to 30 is fair amount,EEPos+,
20180808-074917_388_live,0,9,You actually have the opportunity today to donate a portion of your task payment to Save the Children.,EEPos+,Proposed Social Good +
20180808-074917_388_live,0,9,How much would you like to put towards that?,EENeg-,Proposed Social Good +
20180808-074917_388_live,0,9,It can be any amount from just $0.10 to the full payment!,,
20180808-074917_388_live,1,9,hmm..interesting i will consider that..how would i contact them,ERNeg-,Rejected Social Good +
20180808-074917_388_live,0,10,The research team will collect all donations and send it directly to Save the Children.,,Proposed Social Good +
20180808-074917_388_live,0,10,You can just type the amount here you'd like to donate and it will be recorded for them to see.,,
20180808-074917_388_live,1,10,ty..i will contact and agree to start off with 10$ per month,ERPos+,Completed Social Good +
20180808-074917_388_live,0,11,Thank you!,EEPos+,
20180808-074917_388_live,0,11,Have a great day!,,
20180825-055321_232_live,0,0,Hi,,
20180825-055321_232_live,1,0,Hi!,,
20180825-055321_232_live,0,1,How are you today?,,
20180825-055321_232_live,0,1,"I am doing good, thanks for asking.",,
20180825-055321_232_live,0,1,Hope you are doing fine?,,
20180825-055321_232_live,1,1,"I am well, thank you.",,
20180825-055321_232_live,1,1,I am excited to know we can help out a children's charity.,ERPos+,Proposed Closeness +
20180825-055321_232_live,0,2,Yes they are doing real good work,ERPos+,Completed Closeness +
20180825-055321_232_live,1,2,That is good to hear.,ERPos+,
20180825-055321_232_live,1,2,"I forgot to ask, how is the weather by you today?",,Proposed Closeness +
20180825-055321_232_live,0,3,"Its quite pleasant today, would you like to donate to the Save the Children's charity?",EENeg-,Completed Closeness +
20180825-055321_232_live,1,3,I would like to donate today.,ERPos+,Completed Social Good +
20180825-055321_232_live,1,3,What amount would help out?,,Proposed Social Good +
20180825-055321_232_live,1,3,I can spare $25.,ERPos+,Completed Social Good +
20180825-055321_232_live,0,4,You can choose any amount from $0 to all your payment.,,
20180825-055321_232_live,1,4,"Let me ask, are you also able to donate, and if so how much are you able to spare?",,Proposed Social Good +
20180825-055321_232_live,0,5,"Yes sure, i can do $10",ERPos+,Completed Social Good +
20180825-055321_232_live,1,5,Wonderful!,ERPos+,Proposed Closeness +
20180825-055321_232_live,1,5,Then it looks like we can both really help out.,ERPos+,Proposed Closeness +
20180825-055321_232_live,1,5,Thank you for your generosity!,ERPos+,Proposed Closeness +
20180825-055321_232_live,0,6,Thanks to you too.,EEPos+,Completed Closeness +
20180825-055321_232_live,0,6,The research team will collect all donations and send it to Save the Children.,,
20180825-055321_232_live,1,6,"Okay, thank you.",,
20180825-055321_232_live,1,6,Great talking with you.,,
20180825-055321_232_live,0,7,Same here!!,,
20180825-055321_232_live,0,7,Have a pleasant day ahead!,,
20180825-055321_232_live,1,7,"Hey, before I forget, I did not tell you about the weather here.",,
20180825-055321_232_live,1,7,Are you interested?,,
20180825-055321_232_live,0,8,"Yea sure, go ahead",,
20180825-055321_232_live,1,8,"Well it is a bit rainy, and it has been cold, but we are going to get a heat wave in the high 80's this week!",,
20180825-055321_232_live,1,8,"Also, I have another question for you if you have a minute.",,
20180825-055321_232_live,0,9,"ok, please ask",,
20180825-055321_232_live,1,9,Do you know if the donations that we are making are tax deductible?,ERNeg-,
20180825-055321_232_live,0,10,"yes, i think so",,
20180826-023807_40_live,0,0,"Did you Know that Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,Proposed Closeness +
20180826-023807_40_live,1,0,"I think I've heard of them, but aren't they religiously affiliated?",ERPos+,Completed Closeness +
20180826-023807_40_live,1,0,"I'm all for improving conditions for children in developing countries, but I don't really want money paying for evangelizing.",EENeg+,
20180826-023807_40_live,0,1,Yes they are affiliated with religion but all proceeds are put towards saving the children they do profit are use any funds for personal gain or spread of religion.,ERPos+,
20180826-023807_40_live,1,1,How transparent are they about uses of their funds?,ERNeg-,Proposed Social Status -
20180826-023807_40_live,1,1,Are they well rated by the watchdog groups that keep an eye on non-profits?,ERNeg-,
20180826-023807_40_live,0,2,Save the Children is.,ERPos+,Rejected Social Status -
20180826-023807_40_live,0,2,Mention the organization's credentials and international impact,,
20180826-023807_40_live,1,2,It's great to hear there are people out there doing such important work.,ERPos+,
20180826-023807_40_live,1,2,Have you ever donated to them?,,Proposed Closeness +
20180826-023807_40_live,0,3,"Yes I have , how much do you spend on unnecessary stuff like a bag of snack or candy.",ERPos+,Completed Closeness +
20180826-023807_40_live,0,3,You Know small donations can help a lot of children and their families,EEPos+,Proposed Social Good +
20180826-023807_40_live,1,3,Really?,,Rejected Social Good +
20180826-023807_40_live,1,3,"I suppose even with the economy being as hard as it is, exchange rates are still good enough to make a real impact.",ERPos+,
20180826-023807_40_live,0,4,Yes any donations made to helpless children make a real impact on their life.,EEPos+,
